Case	MYCL	MUC1	CDKN2A	NFIB	FGFR2	WWTR1	SMO	FGFR1	MECOM	MLF1	PBX1	PAX8	WT1	ERBB2	EGFR	ACKR3	CDKN1A	NDRG1	EPAS1	FGFR3	PTPN13	LRIG3	SDC4	ELF3	CBLC	GNA11	PTK6	FAT1	MET	ERBB3	CDH1	PTPRK	ALDH2	AXIN2	RNF43	FGFR4	WNK2	ETV4	CCND1	FKBP9	AFDN	ID3	FBLN2	SFRP4	ELN	CREB3L1	PDGFRB	CDH11	COL1A1	COL3A1	TNC	PRRX1	MYCN	GATA3	CDKN2C	BIRC3	CD74	LCK	CD79A	CARD11	CCR7	PRF1	TENT5C	IGF2BP2	GATA2	LMO2	LYL1	CCND2	KLF6	JUN	CSF3R	PER1	CXCR4	TNFAIP3	CIITA	SH2B3	PIK3R1	CYLD	CHD2	KMT2C	KMT2D	MDM4	RBM15	PTPRC	LYN	CDK6	MYB	TEC	CHST11	RUNX1	GAS7	FES	JAK3	LCP1	VAV1	IKZF1	FLI1	CSF1R	KLF4	MAFB	Cluster
TARGET-20-PARZUU	-0.3234380476228061	-0.6839978351907005	-0.640723787607429	-0.8077815712032634	-0.7351985884561457	-0.9514458337956322	-0.6271080227942284	-0.284543997937269	-0.9123275772021796	-0.7821835171065114	-0.8825959422198172	-0.6423671151020048	-0.4381023599440292	-0.310369290226259	-0.2457925930739814	-0.1546333591247347	0.1372330507371139	-0.4711615073852587	-0.8794190541241484	-0.3690141932837942	-0.5408129146652114	-0.7286335287403197	-0.8786864487101876	-1.060347555675719	-0.9132932796213766	-1.2919047588498385	-0.6437988541095657	-0.7341577990765694	-0.7655824725615314	-0.995369843523298	-1.033296003924188	-1.1133435778870673	-0.9108884165998672	-0.5167979438858871	-0.5406758990003655	-0.4590348898311389	-0.7012381051195804	-0.7789025908688583	-0.6356113812962292	-1.219542619147964	-0.8017757803383602	-0.5759799845658278	-0.4314185107433491	-0.4674801099506134	-0.4691111368103386	-0.484561187085015	-0.6012419984857569	-0.6431574489352447	-0.4277229389654255	-0.5382415536182501	-0.3448757937693726	-0.3305660447008184	1.5498504730895866	-0.0469971346461494	1.5707478913733426	0.0165062130589766	0.163572162482102	-0.3168284122670315	-0.149617846537489	-0.4041291386815597	-0.2298250890366108	-0.3214889974238356	-0.021730309383952	0.9518679764005488	10.149356044865398	0.7811176547926145	4.515931723521409	0.8837596917680173	7.121928765791755	1.5339354981568307	0.8400492453931289	1.6946966348562968	0.1162472381808222	0.6555102640185171	2.0253268095470327	0.3960237076783324	0.6081251503779773	0.2368986484373619	0.1314133581906809	0.1164194822397821	-0.1557349870844458	0.4418652085975534	0.4393722509130378	1.3405560136868129	3.385637651176864	1.2043260493680137	5.326498427883819	2.136402083165321	1.196985094062214	3.304398737147507	1.1316927008076203	0.5577767356712949	0.9599522371051225	-0.2405972957077998	0.2916575383102735	1.4515973546709051	2.954009610054964	-0.3416664154505218	0.6223337718958465	-0.6320379473325719	2
TARGET-20-PARDDY	-0.3238348095357045	-0.4436589749099934	-0.5440209040517763	-0.8013392674055384	-0.7348944850199359	-0.9457134570189576	-0.7215368726581234	-0.7196623239190599	-0.688293838824286	1.810440925459294	-0.8527795569647678	-0.6429843496795876	-0.4739876811786694	-0.3036970858058003	-0.2457622981945518	-0.5618175163743556	-0.512884999805803	-0.5225877443844853	-0.8836764970417197	-0.307583422797033	-0.544583930995821	-0.7209552201414722	-0.4340728354496421	-1.049886678085734	-0.912743455977323	-1.0674161156350948	-0.655627920611757	-0.7330074691403438	-0.5961307642980584	-0.9924096651754352	-1.0244492646179797	-1.1115342655015683	-0.9069928471484252	-0.517412798220911	-0.5363605219121605	-0.4471127783443184	-0.7008071909807208	-0.7742063427647353	-0.7816304189242046	-1.112801617120028	-1.2120270467213183	-0.5402789414064765	2.931419773699613	-0.4669152479492902	-0.4385428931954317	-0.4834110082170192	-0.8079437533138815	-0.6431921641499828	-0.4266643098847718	-0.5381544755183272	-0.3453682363911629	-0.3304908578397291	1.3881774793564805	0.6322407229801101	1.1421950219564394	-0.0444679740723455	-0.7828107349309494	-0.3849981503090231	-0.1494818686440175	-0.4181096474280036	-0.24229577626685	-0.2386596058744707	0.0425748036802418	-0.8856099257122084	15.122437178556778	1.0840089465397733	2.3154203794644626	0.1445552119950976	3.008632219610893	1.2168890098395702	-0.3397260751999165	5.786328099051504	-0.4513269018514291	3.355548227337352	-0.6832354300299169	1.906393996487164	-0.2312703666400912	0.5516681501398977	0.5692479093319515	0.4036998391599162	0.0838738076395881	1.431400033738066	0.3555581342113641	0.2360576065562459	0.7482274666249633	0.6626627211427771	1.9626948514589444	-0.1488065540505601	0.0095601294028051	0.6071571092138667	-0.5747913281805046	0.1735352182881032	0.0868147040452981	0.9736718233284024	-0.0614846065528001	-0.112460250853817	0.1568957571873449	-0.821521229453687	0.1064615551238666	-0.6160856585522225	2
TARGET-20-PAVTDU	-0.3235361236012754	-0.6918167581323267	-0.5550432906003091	-0.8073840673519144	-0.7323530491601821	-0.9328933258763294	-0.5998233927964951	-0.4405652314071007	-0.9115443438814228	-0.7653921229261766	-0.8704176322707813	-0.6587308774647705	-0.4905107199520139	-0.3126182360861004	-0.2457168558754073	-0.5577012107468687	-0.5501741709551837	0.206251064101998	-0.8146032693666919	-0.368728576899415	-0.5315799103954254	-0.7286335287403197	-1.0951956051825285	-1.0352006966854144	-0.9079603747661146	-1.225512267281965	-0.6311298128146722	-0.7322594018198534	-0.7657256759339951	-0.974582360460854	-1.028025055395574	-1.1137647109423128	-0.6871288923125853	-0.5034885212600642	-0.3809548286560079	-0.414587580725249	-0.6895675138587973	-0.7705454535449631	-0.7829211559138073	-1.1464143575168877	-1.2099653345634602	-0.5865441831392395	-0.6839130462130212	-0.4646526265619676	-0.487416372414312	-0.4880485026644327	-0.80190361194503	-0.6420292044562563	-0.4276975731264479	-0.5382280626450227	-0.3429729312471287	-0.3311926018765626	0.9938910357895048	-0.2035346844992023	1.2021649161667294	0.5006807591040066	-0.7450099051532244	-0.2561650773270173	-0.1977629864017793	-0.3936118672751338	-0.1704546608583548	0.0521741220340469	0.2509764091976575	0.6008501971192254	8.412104363251744	2.719340844237008	0.7626316560239835	2.0513161752158138	1.0633416264753242	0.251901512450611	1.197953144463536	0.214300300268337	1.886910386540714	1.6654503905091331	-0.4576653865861669	2.060889812453336	4.15284853634568	3.796991846543579	6.046669166083566	5.083514076176932	3.6077137594661184	4.533489702732843	1.399711192371091	3.2962044946251976	4.6567317742096535	3.201701656510654	4.474504948395837	6.281542828586809	5.323665301038726	1.7003394316095226	2.405402037252173	0.557042986602202	0.5012380382209969	2.978238694619124	2.209087777944611	3.941561653627072	5.621051799727519	-0.531303494027906	-0.519907255447733	-0.6494642669037132	2
TARGET-20-PAWKJC	-0.3236475735768086	-0.6873273910315512	-0.61539382428701	-0.7728834744606932	-0.7237947095982762	-0.8993570565342656	-0.7257363026706004	0.232601938289768	-0.9051817818436718	-0.7670075196621944	-0.8695835014523542	-0.6648863127042263	-0.270733389027579	-0.3074847186283761	-0.2369275539808744	-0.5275547405474965	-0.5388908955599724	-0.093187957739833	-0.6360472978546526	-0.3314556387379336	-0.4718122944253678	-0.6857491985228813	-1.1166657462388634	-1.0487959420666122	-0.9124781564567656	-1.231656849392683	-0.5862779356605308	-0.6529713230867507	-0.7610083883704862	-0.9899538889901172	-1.0103358901616586	-1.0148452355213329	-0.6114175488762811	-0.5097240137081864	-0.4983664410268781	-0.3971477482940258	-0.6998735436798581	-0.7791166524103487	-0.7633671698565846	-1.1368865613683892	-1.171484949788578	-0.5901550184533463	-0.6702332189134584	-0.4220785332487545	-0.4711323547876794	-0.4878412029847357	-0.6136644763207728	-0.3697057024431979	-0.4248998579153862	-0.5302951250968297	-0.2048748916581169	-0.3000067627158536	0.0051110754328248	-0.2074096960476729	-0.3267059093267102	-0.149183520124031	-0.7546876353211491	-0.1523254272055866	-0.202698909221665	-0.1722325522253785	0.0767065250582447	-0.344483998101891	0.094593936840501	2.5179918785547493	0.7312621145469865	0.9031972836334028	0.4986265025881387	0.147347077940837	-0.4183555071392068	-0.405677121853209	2.337861885071022	2.84406947664272	0.4569093622244525	0.0076996005989571	-0.4204488246617915	0.7837579392119401	1.3135296546436768	3.3794668554078444	7.16604362412962	8.121518202930709	8.660926677509481	2.191451461389551	4.962424390815586	5.459454510609464	0.8742094753934251	0.417408803520803	1.476121708213141	2.016557902142276	2.00945521119932	1.7943312366222384	-0.5443027889418135	0.9657840995261509	0.7137976918303247	-0.0566517305700958	2.2839687208627586	0.4361189329946291	-0.2723034457113251	-0.8031210511792997	-0.5126746460927664	-0.5766617041673848	2
TARGET-20-PAVKEX	-0.3236698635719152	-0.6809532217104772	-0.641164361189128	-0.8063423331207928	-0.7329938385436242	-0.9191530301318056	-0.7441787994753958	-0.6916854495030611	5.174429966623676	-0.7934738305101371	-0.873117182919509	-0.6475332839636909	-0.4964035885271908	-0.3095383743886627	-0.245694134715835	-0.5330868962265634	-0.664753624123281	-0.3407613495920726	-1.000871332222461	-0.3688315316426215	-0.513248581010518	-0.7286335287403197	-1.1244078143281302	-1.0345924015978272	-0.9122282366185596	-1.219705919048901	-0.6122199670682116	-0.7326546071967162	-0.7665933198965691	-0.9680200373764354	-1.0231552510675832	-1.1124701167354472	-0.8853976627796039	-0.5108481413308061	-0.3440864983154746	-0.3712545996276751	-0.6992989914947119	-0.7422019580104974	-0.7801195773111118	-1.1402033076609464	5.615553661757359	-0.5808369944668532	-0.680005526312582	-0.4599369808655279	-0.4330648925289286	-0.481170834259004	0.0022150766130606	-0.6411439664804347	-0.4274989617648259	-0.5382226662557316	-0.3388540769268285	-0.3307414807100268	0.1528604926687321	-0.1882413055879048	-0.8166687027570511	0.1375926605048423	-0.7206646211592127	-0.2244513296292212	-0.1921120589442442	-0.0109974878503335	-0.0508119648821168	-0.0646400300856335	-0.059225317204061	3.745186703346141	2.045935766411418	0.7089083035736248	0.8236692186532654	1.3509164678515049	-0.0171078060704224	-0.3068120929141381	0.3971489284582731	0.8864566866818535	-0.273484240809428	0.3246898771728979	0.0711516411465094	2.540924889393145	1.8072811989428104	4.08459984128872	4.346553223315677	3.8234172948693206	4.573570422496615	2.9028551824426607	1.5382813494670955	2.5560447445849537	1.328263972340123	2.1124166458810643	1.2267949809012628	3.779328285281964	2.8454864463579828	0.3770134623937285	0.6706302262591353	0.4212422335678448	0.1737599554731908	0.2412556647599176	1.1767644974142015	1.0673210639599753	1.529974159510857	0.0527877509309136	0.0933683369904546	-0.5442039101123642	2
TARGET-20-PAEFHC	-0.3225063258273483	-0.5794022042562108	-0.2858950789640434	-0.8050949934493186	-0.7355569960773931	-0.940714724992443	-0.7711368071388253	-0.3876941914211873	-0.9123275772021796	-0.7952464009826322	-0.8813523289996168	-0.6351547713392909	-0.4169779686008926	-0.3123022890460563	-0.2431304305440992	-0.5016120723271134	0.4084440109654803	0.2902760130782512	-0.8321528833715789	-0.3722024692024454	-0.5454368989753636	-0.7254329813204479	-0.348356507351993	-1.0565419657188924	-0.9125473650273458	-1.2627179938239277	-0.6129974643969942	-0.6813131943989126	-0.2838463275937695	-0.994783921819332	-1.0304405473563136	-1.1117214357483445	-0.8833382216046378	-0.5191393588788572	-0.5136057678456115	-0.4525286521051655	-0.6998196794125007	-0.7662948029353707	-0.7856575183317649	-1.2250857527969707	-1.1179540662613308	-0.5996071961242937	-0.5952888112000081	-0.4665090550494623	-0.4888305107871512	-0.4849423510121997	-0.8005825797088914	-0.6346869365391473	-0.4273969721466957	-0.5377492557406575	-0.324910457038093	-0.3305576906051418	-0.2470352580885231	-0.2230259925880097	1.885814656956836	0.1513149920779277	2.889484425244013	-0.3646889807146604	-0.1628058343760135	-0.3991032988584769	5.018048622355595	-0.2926267738053537	0.1179856392365762	-0.0035178457847993	1.569135049630506	4.218383372220414	0.5705829607150532	-0.3964731621410498	0.7698746353155886	-0.6122429646750929	0.7415048993337774	1.878478960346256	0.6903610296832633	4.890965291493215	1.9536010252683755	3.863799731155217	0.4713311031308552	0.8455674516190449	0.7402660582554487	0.3733207547139358	0.855788090747955	0.2220802194054574	0.5395514930075829	1.1974250002017224	6.635975029766047	0.6520959973787488	-0.0166550848776963	0.1537465665238665	3.470206067683736	2.60583836205801	9.414376742648225	2.70322566146905	1.1517439254444704	3.416007510948249	2.3279733888709986	1.7638310368062118	0.4224800258536003	-0.2529408330072592	-0.236633906941229	1.0263012860414542	2
TARGET-20-PAWNMU	-0.2608923213535544	-0.5972036950368287	-0.6131668153603398	-0.4815953935980225	-0.7320706673979872	-0.9563699578814524	0.0182160542064557	-0.697360044837054	5.412155783794055	-0.6807889933300967	3.6344044317415936	-0.6638181304900533	-0.6635006613372442	-0.308364146019365	-0.2454101202211819	-0.5893231876011179	-0.5167197072799763	-0.5286702177435575	-0.9779061455419004	-0.2352992297038633	11.716426737465556	-0.7188515739500071	-1.0986847615176705	-1.0572881010726325	-0.9091523001483288	-0.7559449935502776	-0.5687287102394396	-0.7099373552659768	-0.7645632014987018	-0.7804537625085892	-0.58009148147969	-1.106059535783378	-0.893660240023745	-0.5145186353914041	-0.4535136207115502	-0.4234003576082203	-0.697485561160344	-0.7626601253329239	-0.7589080132251363	-0.9779167954323562	-1.1281889944735557	-0.476467044270874	-0.6223888998452443	-0.4615617524648395	-0.3662004306778168	-0.484357230948539	-0.8042989776262215	-0.6434872434752567	-0.427574112009764	-0.538128965314406	-0.3444020853777592	-0.3304908578397291	0.0418041856194761	-0.2268062816319622	0.0648940320396102	0.0093196841694115	-0.7897029729313128	-0.2879303711405351	-0.1958518245803508	-0.3680999900006013	0.041734735279727	-0.3832020279481852	0.6288577479909194	0.8498946988462274	0.2387695751630088	1.1924190683212237	2.1291954420496464	0.1671282056494094	-0.3178131801283345	0.1714118811010867	-0.2578786352402294	0.1696524443070607	-0.4412814359227404	0.2114819952193807	-0.5728707948361441	0.8609414029110716	-0.4968131557440765	0.0740052233604639	1.6252900994887092	1.6417684619471171	1.5896664990798874	0.963135786059012	2.775934779400718	-0.4277207872317629	-0.4134173122119	1.5529502159177415	0.8506386085322117	2.2968677709411898	0.9154055033677544	0.0627793205146159	-0.5469559666522227	-0.0215181543776924	0.2311367574818345	-0.5996243832890122	0.733235433532588	1.059402529931611	1.742184717778034	-0.7527783398681948	-0.4036800318716541	0.2134661142657365	2
TARGET-20-D84-Myeloid-GFP1	-0.295883155671969	-0.69174704746306	-0.5588153246901976	-0.8073155322051301	-0.7355569960773931	-0.9376309301104142	-0.8101681760881264	-0.6641649537709796	-0.8328438994661407	-0.7217502154309545	-0.8830054246215905	-0.637688533372382	-0.6646300842407387	-0.3098655164025666	-0.2457017084356924	-0.5881817579247036	1.4753805556108075	-0.3581206913896691	2.038791564420761	-0.3712559497890958	-0.4128527533832979	-0.7286335287403197	-0.5806484111441239	-1.0602906216527428	-0.9132932796213766	-1.1977207170013775	-0.6601610077161764	-0.7342142569875498	-0.7665933198965691	-0.9947533519912992	-1.033047984660362	-1.113749113421748	-0.5264263138804909	-0.5178413330604732	-0.539247863587119	-0.4601552088502521	-0.6982217061475626	-0.776858084717482	-0.7874210726607167	-1.125880215667787	-0.9284679924387474	0.1159944177060602	-0.6868524552584144	-0.4496266626503648	-0.4919516141655892	-0.488443040764501	-0.8093443658052093	-0.6434872434752567	-0.4278543992678452	-0.5382393460044492	-0.3436500398520903	-0.33075818890138	-0.2760753857756401	-0.2339190806075994	-0.5063981180689412	-0.4500245198028557	0.0289316514490147	-0.3979233388262476	-0.2075459234188963	-0.4541260401703247	-0.2851311178427076	-0.4054128517140107	-0.0946690030801258	-0.8477010209241546	-0.3461350103259423	-0.1489133237454378	0.640728276976774	-0.2138981147126951	-0.1979361743791728	-0.3178624494825122	0.544579207571735	-0.4058511840239424	0.3524025710410114	-0.3677035994788298	0.6432985782199018	0.51399832427297	0.776426498126758	0.0872910718360052	-0.4333900359479554	-0.1086036853485368	-0.0805486507174492	-0.526027448611868	0.4218024200588727	1.4561213136586235	1.0044798865920868	-0.1337706207991972	-0.2898790296597947	-0.1421013702112546	1.3166829580953363	-0.2524496616630593	1.9917056861637965	1.448986449150013	0.6348405721686916	1.2334101512159938	1.438809032687467	0.6465486244375734	1.727146174278785	4.454372859997717	0.3444300003825066	10.391645449060723	2
TARGET-20-PANGJY	-0.2087159008079148	-0.3835675066187314	0.2025642240371241	-0.8061093136217262	-0.7352420318041757	-0.9557730943558984	-0.7739130969804073	-0.1349465097165401	-0.9095330780700972	-0.7444967478489324	-0.880745688404397	-0.6501290512968131	-0.6680654122388676	-0.3108407230143563	-0.2452889407034632	-0.5482118337157734	0.2765473709637525	-0.2788640192152028	-1.028732249244093	-0.374042370097167	-0.5425038862737784	-0.7286335287403197	-0.696156943104046	-1.058007267678647	-0.9132932796213766	-1.1768347750562305	-0.4292234752464625	-0.7096621229499473	-0.7652960658166041	-0.9954819328927524	-1.0333477644662037	-1.0961083176631343	-0.8824201574663999	-0.5198846368607045	-0.544814074613934	-0.444542634712235	-0.6980960228570618	-0.7614194421128578	-0.7913584998142624	-1.0977592307501691	-1.0465304665069568	-0.5560573542696415	-0.6049558891583657	-0.4690414139093269	-0.4877520517250365	-0.3890060653743944	-0.7080944071281389	-0.6431921641499828	-0.4277605140878945	-0.5382550445914775	-0.3448784700879693	-0.3311926018765626	-0.2743739845425695	-0.2302119862262292	1.4242233894848473	-0.4591461029367119	0.9331890569827672	-0.3686387018318381	0.0191325870887988	-0.4446738896401105	-0.1939881861387179	-0.3743391363718297	-0.0970220449640271	-0.8138536134526225	0.0342113520622866	2.023928696331429	7.139381124115581	-0.5827892481013476	-0.451994615709515	0.2125881041564451	2.3317812630703805	0.8482745759683861	2.0879167935682617	-0.3172390283135985	-0.5813795763421529	1.061325706748786	-0.4927040264528324	-0.4265393069972211	-0.445867467926462	-0.4026827910012008	0.5199766938978149	-0.380546607033231	-0.2630944064718866	-0.107814633134192	0.9365717728150386	-0.4197572292369609	0.782403015128551	-0.0559880703361565	4.569663371326321	6.224608211167866	4.207254769085268	3.828925377775144	0.2137241607503717	1.8944360888068263	0.6716185610036516	2.9997577005795617	0.8873353530085241	0.1821514256373573	0.7095958969848626	-0.3673311339639191	2
TARGET-20-PAMVKZ	-0.318645698674877	-0.6802325876669327	-0.6355636449724616	-0.8077815712032634	-0.7355569960773931	-0.9531866857451644	-0.7970099620490315	0.0602457923031158	-0.9123275772021796	-0.7705090012359406	-0.8836272312316907	-0.6178440189396859	-0.6173511865861245	-0.3122127292551777	-0.2457660850544805	-0.1674396432991382	-0.5671886583667691	-0.3046448387495853	-1.0231521695005066	-0.3717939713503682	-0.5443744300885649	-0.7286335287403197	-1.126225896776626	-1.060599263987824	-0.9132932796213766	-1.2841394727420274	-0.6315116195386278	-0.7340307687768636	-0.7665933198965691	-0.9950335754149348	-1.0332075796649107	-1.1160107539036217	-0.8883338138523468	-0.5193939955226551	-0.5296372894921312	-0.4532355913792584	-0.7006096886670767	-0.7811524213559499	-0.5170673788300905	-1.213902437844958	-0.5978429948953562	-0.6016291992478155	-0.5432423297972103	-0.4700505493948369	-0.4848452117364227	-0.4858785431140568	-0.8069887902516124	-0.6410571784435894	-0.4278108247560744	-0.5382023071506792	-0.3429729312471287	-0.3307748970927331	0.0437481694502306	-0.225803084197747	-0.0139960904822472	-0.4647514813080804	3.1790234370505237	-0.3675304603438209	-0.0818859129630461	-0.3866790146257796	-0.2359053652058046	-0.3720543043613752	-0.0958763498982848	0.4590857406667168	0.1627184233776873	1.646774023745643	8.422471046992278	0.1269259543842381	1.5847078578797449	0.9061289849670622	2.1846344628380674	0.2714612365170817	0.0831237759228389	-0.1125709503765101	3.53718257804649	0.2267680718386459	0.1043065375104542	-0.2728408686854104	-0.2443349962414578	-0.2478105905928649	0.4615271262248782	0.2638314897537768	-0.0090612138989035	0.1788730983355588	0.4363732895379538	1.6577510455348776	2.9558372323103725	0.6023204373455269	1.270245325220331	2.566539226950295	1.4513929467682611	1.0930800338051108	0.3469499515639171	0.6045208291167635	1.2938733819124195	1.218000600834166	1.7081719238031488	3.691777278426149	0.0184599939346622	-0.4882016588088656	2
TARGET-20-PARAJX	-0.3206205922413259	-0.6741128622886823	-0.5617927169318162	-0.8070413916179929	-0.7331024469136993	-0.95536275068208	-0.6554658404618169	-0.6006508184393675	-0.9116120307116116	-0.822192964914256	-0.880745688404397	-0.6117224047729743	-0.4481469034514959	-0.3123396056255891	-0.2458304616732685	-0.3307794231260798	1.4816030364340824	-0.497675091060673	-0.8940141211893302	-0.3708208829710299	-0.5251153109715233	-0.7286335287403197	-1.0135484281366929	-1.0606352223181246	-0.912474311536178	-1.2645219078380834	-0.6618826089441948	-0.7333179876507359	-0.7609915409149023	-0.9956704468322892	-1.0299100018006513	-1.1097717456777636	-0.9044454259360172	-0.5182512359504892	-0.5451267830985865	-0.4366944105676447	-0.7008071909807208	-0.7705760337651759	-0.7415115959463233	-1.2097179713519388	-1.1414723113763277	-0.0845378632924183	-0.3537521681620882	-0.4697395579559061	0.1883560748649543	-0.4812744840988525	-0.6868783110947293	-0.642584647892066	-0.4265746348025768	-0.5379062416109411	-0.3440354297300131	-0.3311926018765626	0.4665895755089555	-0.1629202579028426	-0.8249856095793152	-0.4987947365085303	2.474246271510004	-0.3164418163991185	0.2243318203469831	-0.3656444718129276	-0.2130737241543686	-0.35580661006481	-0.0871530939900625	0.3098305037860953	1.5797495936342674	1.1746204812516507	12.438339845066947	0.3268952851024376	1.441738740897	0.9877379901734512	0.990163124581466	1.4012036660378282	-0.3955329313000595	0.1537484375543147	1.1016998246917082	1.5912115555994213	-0.4673335823237284	-0.4169208668942681	-0.2366102745341613	-0.5151199553408995	0.6821179835606951	-0.368055660938739	0.1441032967071074	-0.2959544672858194	0.7068531152146815	-0.0915152394709663	0.9295012427721162	-0.0791390107536712	0.7043246546476905	4.123064003429741	0.9258490520844256	1.6514392523632215	0.6007570917511224	-0.1216666055945798	0.4584436937401248	1.255145480896272	1.1248587214080457	4.132841186178096	-0.0785158952361241	-0.6084316171867025	2
TARGET-20-PAPXWI	-0.2832090644543295	-0.6650374045335236	-0.6414379593951145	-0.8077815712032634	-0.7351442842711082	-0.9563077845975406	-0.759798346105137	-0.5150582879084261	-0.9114379788625548	-0.8231360073331203	-0.883111586725754	-0.6064294068884973	-0.4611091227929899	-0.3100720014759813	-0.2457433638949082	-0.2852137095278994	5.557064503631112	-0.2654857637562919	-0.8209466619053912	-0.3708341674540242	-0.5456763285836563	-0.7286335287403197	-0.9656282309913772	-1.061636062511495	-0.9132932796213766	-1.230938102402668	-0.6251805698613987	-0.734087226687844	-0.7665933198965691	-0.9957061116316612	-1.033024261078605	-1.114872134902403	-0.5353340172758262	-0.5175121686184907	-0.5464505823502822	-0.4590109257879493	-0.700968783782793	-0.7752941248837367	-0.7799429501441135	-1.2181382825077418	-1.219346124881715	0.3029448503856311	-0.5502716564403702	-0.4700505493948369	-0.3384318953566116	-0.4584313968135394	-0.7613176817985976	-0.6431227337205067	-0.4276546301293404	-0.5382550445914775	-0.3455609313301243	-0.3311926018765626	0.2012872898748605	0.284690937197777	-0.3150975058115359	-0.4914369638805323	6.554429394540946	-0.1708626990720148	0.2806602517953296	-0.0848926403760167	-0.1650681074735656	-0.1328577798891289	-0.0861096847862841	0.2394391994689725	1.4622473581573034	1.425067952417905	7.288144569732514	0.1520403808263658	0.2379585010155082	1.1003986176941247	4.10256256814608	6.62105820768544	7.0325666878694815	0.3807113417341922	1.4101868210517838	1.778898256650175	-0.1802372471260475	-0.5213474846786874	-0.4391208765652192	-0.4459736507961378	0.5009157155908398	-0.465473719376598	0.3877150613137207	-0.3100862400721699	0.4246684734931728	-0.2559140030391253	-0.053686234868608	-0.2808410911366224	2.650920687547251	4.934906666717692	1.1760682482357656	1.7080475165833182	0.2339270113191279	0.1622589376894432	0.5028683152677506	0.9714961014951105	1.1278415730112024	3.948293518612776	3.702345087184006	0.3105992840056321	2
TARGET-20-PANDER	-0.3230546597069718	-0.6580105690714401	-0.6385490842201387	-0.8077815712032634	-0.7355569960773931	-0.956693258957794	-0.812279556177733	-0.0641905918721995	-0.9123275772021796	-0.7515608341161664	-0.8837030613060932	-0.6120916181504326	-0.6543973035826895	-0.3139889984409374	-0.2458304616732685	-0.4304775385558769	-0.1775774369593894	-0.4814918888082835	-1.0333187062974882	-0.3705551933111423	-0.5456763285836563	-0.7286335287403197	-1.0130017400473157	-1.0615132048829672	-0.9132932796213766	-1.275105809593013	-0.5845632763729478	-0.7342142569875498	-0.7665933198965691	-0.9948603463894146	-1.033427561968478	-1.1163694968766085	-0.9106237494609156	-0.5198846368607045	-0.5411449617273444	-0.4487902613675896	-0.6985628465074932	-0.7816679164966815	-0.754152666421337	-1.2022453019940091	-0.9906138874827596	-0.5710486244300444	-0.5746919019941024	-0.4687335958524261	-0.3684216278189934	-0.4817091447175718	-0.8143817959586783	-0.6431053761131376	-0.4278475578589922	-0.5381809668839375	-0.3449132622297262	-0.330900208527882	0.2775147173854195	-0.2317792131191662	1.7526912487466175	-0.4620401221162271	4.551894563385393	-0.3838576924986797	-0.0887561586741274	-0.4642989012335445	-0.2770676106545687	-0.3942820528087596	-0.0755093198404677	0.8456224634613956	0.9839063825288328	1.2657605382048378	4.861167630497314	-0.2401750456903688	5.2979746769779	3.4489643322947625	2.7260673142122265	4.650041254446936	2.338032879141113	1.0293358763096063	0.5946038946158666	0.4517991960172597	0.3859816847172194	-0.2213761648012136	-0.0919431243351214	-0.1457230460985423	-0.0988348924867859	-0.0304463320380996	0.1486753716505703	0.8294250149818719	4.469392234887614	0.8072780217770852	0.8210918018310993	0.7708870022489406	2.921277401586975	5.32911654999486	1.228618036817946	0.9846376389183672	0.3375608062675402	0.5746735353467234	-0.2779674153844106	1.3962344959827315	0.6073063492640187	-0.03534783478614	0.3404208702767983	-0.5927996116399079	2
