Case	MYCL	MUC1	CDKN2A	NFIB	FGFR2	WWTR1	SMO	FGFR1	MECOM	MLF1	PBX1	PAX8	WT1	ERBB2	EGFR	ACKR3	CDKN1A	NDRG1	EPAS1	FGFR3	PTPN13	LRIG3	SDC4	ELF3	CBLC	GNA11	PTK6	FAT1	MET	ERBB3	CDH1	PTPRK	ALDH2	AXIN2	RNF43	FGFR4	WNK2	ETV4	CCND1	FKBP9	AFDN	ID3	FBLN2	SFRP4	ELN	CREB3L1	PDGFRB	CDH11	COL1A1	COL3A1	TNC	PRRX1	MYCN	GATA3	CDKN2C	BIRC3	CD74	LCK	CD79A	CARD11	CCR7	PRF1	TENT5C	IGF2BP2	GATA2	LMO2	LYL1	CCND2	KLF6	JUN	CSF3R	PER1	CXCR4	TNFAIP3	CIITA	SH2B3	PIK3R1	CYLD	CHD2	KMT2C	KMT2D	MDM4	RBM15	PTPRC	LYN	CDK6	MYB	TEC	CHST11	RUNX1	GAS7	FES	JAK3	LCP1	VAV1	IKZF1	FLI1	CSF1R	KLF4	MAFB
TARGET-30-PAMMXF	-0.32057601225111265	-0.6911004810056113	-0.6146635584872076	1.208961072130531	-0.7332327769577892	-0.8500039037650214	-0.16633722975854534	-0.22573142414186356	-0.874577665051146	-0.529273511365892	-0.32468375281111916	-0.6651484260179943	-0.6686405813100915	-0.30368713471792486	-0.23709796267766636	-0.4434588154332847	-0.7000706158749496	-0.4495502751098997	-0.08579747681878629	-0.3649225725215252	-0.4933908878727446	-0.6782662284989555	-1.12345225867611	-1.0583728440367042	-0.9132932796213766	1.108837025505011	-0.5111175465647423	-0.6745100161257742	-0.6892045326716474	-0.992603274086311	-1.032950933644082	-0.9925251835933253	0.30545558723634203	-0.23012055751847718	-0.5473887078042399	-0.3449001431299248	1.636058138811137	-0.697174768048454	1.9151783829899391	-0.4614862677045123	-0.14771232477325477	-0.2869935525378918	-0.5630394952532953	-0.46468118700023675	2.4600836654751204	-0.46991981132061433	0.25286900638211574	-0.3404928492410833	-0.3689856548752755	-0.47418812976703195	-0.28511359950536813	-0.3188953730406227	20.32610009701098	5.974728186550216	0.618406222333781	-0.5019969944172246	-0.7884944364479574	-0.38595175344987515	-0.2031501765164824	-0.4291371563799202	-0.2706445538154337	-0.3940451072669347	-0.09700196143861867	-0.8950021382566649	1.6281980523618755	-0.4349849957563595	-0.3566436078043454	-0.6416101225395452	-0.5566937079718144	-0.13446431212786472	-0.43239768377146875	-0.36405156838584984	-0.5048913813402481	-0.41613691238113104	-0.6891616341580022	-0.5184032623783447	0.050905748433821216	-0.422372828619291	-0.2794766279477576	-0.4523365141525399	-0.4500979791709352	0.06096682671007342	-0.4506075372483903	-0.5900327521879744	-0.8358346538545348	0.09320237537757285	-0.601882590553298	-0.5853657504818492	-0.6176056021191136	-0.720907596335317	-0.5548541546340767	-0.5067645192654568	-0.5362948933917561	-0.6275299040095539	-0.688165091473555	-0.5826767123962316	-0.5993952191945265	-0.7876763705240527	-0.5244565205172507	-0.5142901840147848
TARGET-30-PAPBJE	-0.3214007420700586	-0.6893690422576997	-0.5882271318337546	0.6002593124510108	-0.6943944238189874	-0.4938255948906877	0.06275334250544902	0.08967791195651208	-0.7011640061073356	-0.13820779126164606	-0.21771784985900167	-0.6361891324807196	-0.6680392681901756	-0.29103308259836363	-0.20163023258538085	0.403601317672664	0.3250271544199634	-0.19780862346990655	2.334298900653032	-0.36719089799281557	-0.0038770537183821173	-0.34692692729897867	-1.0827113624692322	-1.053779167340787	-0.9128472688331932	0.48038438774526027	-0.5876940915093847	0.5883475939227412	-0.7387528995440746	-0.9866217777345195	-1.0329660304688368	-0.1509141689661974	0.3182919434754883	0.0513274616763041	-0.5470864229357424	-0.334164251780989	0.23930382196482536	-0.6321219024498524	0.6076319217711106	-0.03298662318536986	0.30443587796046495	1.672679667984113	-0.6309405457314837	-0.46903824052729703	1.0135915207725283	-0.3520732869561322	12.010819878467075	0.09901912695068492	-0.0070996609013916565	0.1504475854935535	0.5886990696755073	0.3535675584464577	17.60390331756829	6.496265560302043	-0.564263805464835	-0.49692247163499786	-0.7814596475553922	-0.39000456679849643	-0.20589812537465838	-0.4732663260955427	-0.27754097443686837	-0.3964766198508999	-0.09722007786572899	-0.7828320118970667	1.1586490972591734	-0.2306721109153711	-0.39063374436060744	-0.3551887922922585	0.9837364847541269	1.02790902168019	-0.42346573669127197	3.194148285595711	-0.33369467299519534	-0.0491904491454757	-0.6874024872484022	0.15758817243712447	-0.15672157688602467	-0.17552221764373951	0.04169706922763683	-0.3512908420206691	-0.45714439244183624	-0.015143979647415193	-0.03737904950111413	-0.5886640313918894	-0.7615308050503647	-0.09309837705478975	-0.6176142441672934	-0.5812762715463776	-0.44262410921856277	-0.4238035448042348	-0.575243748657135	-0.38529569610013864	-0.49023215863053327	-0.6301908235300414	-0.6900128869588518	-0.5842550688410744	-0.29797530279590134	-0.7967413669529088	0.08471462388043868	-0.22953291230916106
TCGA-W5-AA2Z	-0.27177875496364085	-0.5724729637311007	-0.5360865560781657	0.7297633258146415	0.4089362860984014	5.111232730989201	-0.3742323455428983	0.0007271231854229407	-0.6619636618808269	-0.28205668763545366	-0.5266495729746452	-0.5876418009790596	-0.6613202476763314	0.03464985304582874	0.19648613857969133	-0.3470338589710447	0.3432771496766308	-0.4067964079174864	1.9191422837867687	0.6805795236191667	0.6416401345891728	20.106117265633134	-0.0555682833500948	-0.43327023356143957	-0.4162680850791883	-0.07049994740579285	-0.3157921685294419	0.3602505763230425	0.3496516972743071	3.5599727009297153	-0.22669853755574923	1.1806929541992608	-0.0918511425702726	-0.4694852133382814	-0.39002337471093135	4.33580470074694	4.290830374546727	0.43026115936342735	0.0885763074428139	0.0864676215164468	0.3845333952932567	0.1357101603924857	0.1209167932445842	-0.024149120226716402	0.17027224476379918	-0.3845190303719222	2.9608657200838318	0.33407584594238837	-0.11169164570678815	0.27659603446420133	1.5201730230219885	-0.1912280829109803	-0.27267258330949895	-0.2203005677989187	-0.7267461886412787	1.3051952585107478	-0.5644733335045014	-0.33459893566209886	-0.20752761870246744	0.5281450145923606	-0.2760515108115289	0.07382643130842786	-0.09608138868094311	-0.6645792185657908	-0.28275440417347586	-0.401733139063027	-0.4055756647484543	0.33012618201638855	-0.05346542821931793	-0.5670221656405415	-0.41481254384420485	-0.16701086942515633	-0.5244841147815502	-0.1398584316089928	-0.6367615134465116	-0.3630052264368055	-0.32388381912736336	-0.4741702458403824	-0.31089802030368185	-0.46791144283613095	-0.4254970197495782	-0.4010189280491283	-0.5279989772437705	-0.5286639459430351	-0.33656370739266983	-0.42760095635681306	-0.6453807944548129	-0.4808156350718922	-0.5541144274048027	-0.4255871933868648	1.3285569532912511	-0.5349138017343005	-0.3986070510831299	-0.4642758973122126	-0.4326912135728313	-0.5517048111417098	-0.4776783023879345	-0.3320389922359338	-0.36165348789610924	-0.43412474648889526
TCGA-MA-AA41	-0.09681566737352519	-0.49477083761633844	0.6219862503115172	-0.44185871549248007	-0.09582111382492277	0.3026887799610898	0.4875490184342447	-0.6991252831427727	-0.7480709794282022	-0.16538138392373722	-0.29056021933000975	-0.6257891526118589	-0.66799220890253	-0.11992537046676734	18.394703144214557	0.08874171968534211	0.22756875121508974	4.673878190248774	0.3939446149098569	1.2685972366409013	0.4660933386590912	0.697187807746271	-0.0014909541729505556	-0.7140388696045218	0.516359697615274	0.4021678035377251	2.907968608398985	0.19963487682267003	-0.4384806986711496	-0.25364391601579916	-0.18262659271850679	-0.4178813309506653	0.08334196171941476	-0.4442265004035069	-0.2986812263439272	-0.16776991789407913	-0.5257483220689737	-0.2921310141228915	-0.2247086573325121	0.35264079300829376	-0.3095714556805379	-0.43794554111908035	0.02450557961489695	-0.4345340577161339	-0.4340290777831371	-0.46847874419239866	-0.4494506197380997	-0.5977499480578045	-0.35897741049058607	-0.4377958615502147	-0.030745574801917773	-0.22284833504687201	-0.20605873737564534	-0.019988304153308968	0.4446974843654472	-0.4474273231032908	-0.6074820333926234	-0.1983110056938375	-0.20564559500106852	-0.3983124306629664	-0.2564640439577501	-0.08761246452161055	-0.09387173382728356	-0.7848340235460125	-0.27590687332403685	-0.44045339917355075	-0.4151830437230156	-0.07583524227970086	-0.398059269990856	-0.5544171086239673	-0.4282423558386292	-0.38175555031817165	-0.6389032118902938	-0.371706842475132	-0.5894267377371317	-0.521687842012169	-0.646208930411226	-0.2750564370424586	-0.3250892704098895	-0.4184225056196694	-0.49417802868148464	-0.47216260214169986	-0.2273596492947249	-0.5399531981784611	-0.6697939212086761	-0.3822627743880826	-0.6189539779479309	-0.5569248396991181	-0.4606007115092515	-0.5783157824176731	-0.5478147987434534	-0.5874292708222482	-0.5502167295208668	-0.5469017152039233	-0.5874020901145016	-0.5441808662245564	-0.6017428338821961	-0.5329411484922433	-0.26743893041196337	0.20717327664282428
TCGA-VS-A9UY	0.2732651213821365	-0.5676394002008208	0.39719917132385446	-0.7795313836987712	-0.27474254268639325	0.1588073663322351	-0.3115441875233094	-0.7142546670605657	-0.5686718707862645	-0.6769207730379031	-0.24569914731351133	-0.6428603390795253	-0.6679137767564539	-0.11048551973096173	22.456577337583827	-0.12090351562066143	2.6263952623757323	4.525915454806557	2.5546133462839364	0.9039182517206815	2.917343739658403	0.7007039020948624	1.08773579307261	0.17648116640294206	-0.3034465802717229	0.48924893395544744	-0.2548002798626277	0.39327139700770547	0.3222493107669956	-0.3548555216617427	0.30924089792257775	2.079219321366779	-0.8268896833751449	-0.5088358907798185	-0.4300917552110756	-0.43946225755604224	-0.6906268444501606	-0.6759608324264804	-0.5522134677217131	-0.4625081224142674	0.3366280406538797	0.8494029127609057	-0.5623379656481896	-0.45055963696715695	-0.46359742557886474	-0.4786096801517807	-0.535357505214715	-0.588619846581683	-0.39414940916069063	-0.469729485760554	-0.02476935537551732	-0.2627307878069108	-0.15996804381570576	-0.21460860639105403	1.1310509545818723	-0.17178198547255238	-0.44009418680209933	-0.24955428798570506	-0.19919822559605774	-0.4016481086166115	-0.2441688277847426	-0.10549621136887159	-0.0807100188037946	-0.15407582708770154	-0.2536184217652522	-0.3793400120547925	-0.4215428579737815	-0.6070070620027617	-0.36692348204050945	-0.00568058799344284	-0.4121927265175881	-0.4604537161874402	-0.6187010180822423	0.007285825767619491	-0.41201490047108497	-0.5316954156559855	-0.4791182550080513	-0.3439432211131363	-0.34164224549695354	-0.4620748313362733	-0.4743423138368713	-0.4927811540219963	-0.30120954552437507	-0.48432331968088627	-0.007253209825081601	-0.42534138725990156	-0.5750924564109889	-0.5144293951047424	0.017267684171855358	-0.21750074537568567	-0.5766010100870265	-0.5958149744690262	-0.5323508637061306	-0.518173093722088	-0.5909232388539659	-0.5401614076510372	-0.5561162519524275	-0.4021989767619467	0.2254732177647171	0.6773781801588835
TCGA-G8-6907	-0.28863890726230873	-0.693728573236966	-0.5824896165140949	-0.6234220263534719	-0.7280738793792291	-0.8116927262185257	-0.6856317460514441	-0.1828146060164901	-0.8980166473908245	-0.680334935869162	-0.8533406995153461	-0.6379393729952352	-0.6686405813100915	-0.27067191291930154	-0.23417450681270324	-0.48655474565497303	-0.27016793925464005	-0.6116159325773126	-0.8322844890259088	-0.33588933493730794	-0.5302480831992974	-0.6735330245681591	-1.0682103460480656	-1.05891521551874	-0.9086255460278019	-1.0774362942606006	-0.6350658930416336	-0.7213912539561259	-0.7460394240841375	-0.9943661341695478	-1.0145112405509369	-1.0628076112576168	2.91638037129639	-0.5152328601240077	-0.5473887078042399	-0.4265336562552591	-0.6955284927796895	-0.7694969888519495	-0.742253430047716	-1.1836635305959489	-1.0335711329432766	-0.2072804030208289	-0.30790720846842556	-0.4600099686522157	-0.1618574358025595	-0.4716149877336199	-0.20057928768528	-0.47277517500062927	-0.3847761527699945	-0.46404340848079584	-0.11989642357613427	-0.10439561244850797	-0.2760753857756401	-0.211564569541311	-0.3461845165415392	1.9698093317424679	8.709465235265803	4.304648128260828	5.818095889868597	2.6481565042287323	0.8705212650857228	-0.16454642532795083	-0.09420054317350557	-0.8941400279772145	-0.33661467735868167	14.801935850303243	5.990914208787625	-0.5432331762189664	-0.5737747625611211	-0.6921711037388821	-0.4244886229874172	-0.34344268641465736	0.29892377034095985	-0.32989962625207486	2.97461737733177	-0.5302568529302852	-0.42012928865145344	-0.22874122821338055	-0.4255775333121669	-0.5351015788636362	-0.7006084237460228	-0.4349916598363382	-0.04575392963564804	0.23547563078468223	0.42476161526541256	-0.4182431740204317	-0.6386412523176394	-0.0820670386310973	-0.533407104612105	-0.5228401908575907	-0.42677315088562184	-0.32507109718236893	1.204134767537107	0.7841756421332243	2.020179763278199	1.2459829879749387	2.1404920732866035	-0.459318379442312	-0.5283587789991037	-0.3539993443672001
TCGA-FM-8000	-0.2837618563329743	-0.6894858076287214	-0.5492353639776382	-0.5993798968615363	-0.6998465639967499	-0.8052888779756029	-0.4541498316970113	0.18929762882899312	-0.8973784572776154	-0.7518926453376186	-0.8349898215099495	-0.6574428582777598	-0.6625019586772097	-0.10886598017923965	-0.2122940301446245	-0.5254548281114453	-0.652472676143166	-0.5562763102741697	-0.7333367778180025	-0.35545737838802954	-0.49553078999686034	-0.6689500810796102	-0.877602260566549	-1.0565509553014678	-0.9132932796213766	-1.0145529791733894	-0.4445304539068683	-0.6821318341081285	-0.7498974914128644	-0.981195633258661	-1.0058801701697946	-0.9007025800292588	0.6724413879368291	-0.4764100879196125	-0.5438967963922866	-0.4416849225618766	-0.6923684557613853	-0.7566227161423209	-0.6990775984102494	-1.00509584723763	-1.0241608895941952	-0.3288785956577501	0.14904813040932594	-0.2738530320138955	-0.16162174607375301	-0.44270336950234035	-0.02715799557722995	-0.23648606588572307	-0.27304152661727976	-0.2833997675454031	-0.25471597288420544	-0.045992129573470014	-0.2754008067711219	-0.1715400058139963	0.09626904873024308	0.8933826082028243	0.4888156272125932	6.884853383356813	3.756268918784867	4.432438066901575	-0.12723573138994404	-0.10556391009510727	-0.09627008040803643	-0.8946956101573048	-0.3422076987395211	13.876661271640256	1.1642003203241853	-0.5969279003381874	-0.4966557805024255	-0.6324200565235264	-0.40577665450758693	-0.24791222654671166	0.5175520151982204	-0.10505347100275922	2.0640030891197996	-0.5008619440554275	-0.5066476320884329	0.10073571531324618	-0.4330263721013457	-0.5337460816573851	-0.7111288540309372	-0.4107833760912728	-0.13826950325353135	0.699143272119871	-0.12216687132573323	-0.3689586618200252	-0.6383733055615117	-0.4232408469087726	-0.5467991733275903	-0.5314817622084185	0.5462682721914563	-0.4614102505076839	1.068601425026897	1.8108474524845393	1.9104232957809177	0.3773385313263085	0.8313654569548461	0.9207391030415051	-0.4929380567467253	0.9728940568461891
TCGA-MY-A5BF	-0.09205452441874534	-0.38189532193969644	0.6840407375310904	-0.6789629093074759	-0.5035912392713175	0.19560151575128104	-0.7287575592629104	-0.7036804590633831	-0.6267568406354598	0.5300250812462297	-0.5182324347159716	-0.6310342373099482	-0.6675948193624115	-0.1118799159195028	0.13387040965849328	-0.45326238390841034	5.820548906673297	16.67614795040589	-0.2756386331896111	0.5261374454472548	2.110151708351223	0.1858815748664552	1.2938877369609114	0.7031148858772065	0.33937800295938925	0.35219374811431614	-0.24213123856773403	-0.24959366360951998	-0.2955974278635819	-0.5627456372001991	-0.31595312219432437	0.88527591470488	0.386609148717336	-0.5038301070017441	-0.22513219075365198	-0.379971520337888	-0.5680138171887945	-0.7150816712845476	-0.7442941531618036	-0.8400634572694189	-0.013568495873751365	0.47908217283629667	-0.4198993946275122	-0.24373763655009173	0.14801027856107377	-0.4798802265757296	-0.5906816986221656	-0.6057170898401993	-0.4002337371846868	-0.46355626170207187	0.349652968938086	0.20391228849603155	-0.2683825266847057	-0.19014436681504263	1.8086995915800834	-0.30733852881599366	0.20271268858235436	-0.0661918678345712	-0.20407475147896	-0.40219661397801393	-0.24116541620049653	0.25129864213528513	-0.09090918030017248	-0.3359810960517297	-0.3045549909389163	-0.41563387460293816	-0.43262309082147427	-0.5592732653955956	-0.13173392203168474	-0.034163317688993805	-0.4258564085889602	0.2658780753020881	-0.5132615399352212	-0.09299016786213661	-0.36091230655816464	-0.5537353607685203	1.7539877601234233	-0.2715856320053081	-0.31161698790847353	-0.5455681435660221	-0.6898789375699999	-0.5301690840616279	-0.36606043710339964	-0.3729719553883609	-0.5497807476779045	-0.5033382583669226	-0.6081044050599879	-0.49418696237880416	-0.26186579632643847	-0.42041873313752776	-0.5753817752432256	-0.6073596107963803	-0.5449187791968924	-0.4334239706619882	-0.5290091684497721	-0.5067751560719888	-0.4868201901716836	-0.44588630444189015	1.2181228559334878	0.12608702482046477
TARGET-20-PARCCH	-0.31767831288724857	-0.6811083279495956	-0.6344129231061063	-0.8055884465061656	-0.7136724095072908	-0.9493319421426285	-0.687229862472859	-0.6629508142533879	-0.9102002768248159	-0.6833212368622325	0.6302898721837676	-0.6604754811338287	-0.26399345327478124	-0.3098369070249249	-0.24583046167326858	-0.571092129633582	-0.6841155764405221	1.112459813580427	1.4878047517206483	-0.36876510922764955	-0.4927174920994215	-0.7286335287403197	-1.0994841205727262	-1.048046810185347	-0.903581010216624	-1.2542621468825725	-0.6100193719501398	-0.7337696509385792	-0.7630300830405615	-0.982362381695254	-1.0305483818188468	-1.1092570274991302	-0.842199023193869	-0.5174624834197008	-0.5423541012013341	-0.436125264541892	-0.6948103025482567	-0.7715414950033259	-0.7769783310795735	-1.1650303810281244	-0.9040367033681276	-0.5770871565399384	-0.6782727481879708	-0.4617585021506937	-0.37588513589786676	-0.4864402583751711	-0.8098377633873817	-0.6434872434752567	-0.4273783424641271	-0.5382550445914775	-0.3447125383349748	-0.3301650481083421	1.0551414801800458	0.5141648155298221	-0.4683695759204971	0.13593730436665818	-0.5900869298887201	-0.2996571124672293	-0.17037502140216387	-0.39354170961262885	-0.2321062127806238	-0.09017373299752741	-0.050646849502271746	0.15230858722585505	0.7059698097606109	0.09716483002816761	-0.048733877429498085	2.826836554655018	2.1885555527536082	4.45725732777231	12.278776448348628	4.555842297897634	1.4973389971979625	3.492812271261985	1.1950593730926808	0.1616502411741451	0.04359996703792266	1.465480453254416	0.8807239039310863	2.147943012813188	2.096786901288295	1.337326416682758	1.023472968094975	3.622609647605124	1.6754266429203086	1.4047224831603453	1.450117248457443	0.9603011256396272	2.77344157812752	0.6841836494901482	1.041239278056212	2.9070411415248603	2.3677059373572127	1.275946074629502	3.669634431780871	0.3040720277108288	0.8092702598944255	-0.7543002005825283	2.4255757927846875	-0.6119947681599996
TARGET-20-PAEAFC	-0.3117045941986671	-0.6804913885265854	-0.6137683290632073	-0.8059585362988008	-0.7353723618482657	-0.9543431088259254	-0.8068086320781447	-0.7231066913448523	-0.911776413013499	-0.8179842015263614	-0.8825201121454148	-0.641307388156018	-0.594788872564928	-0.31269162535918155	-0.24551236543925703	-0.5335323321978469	-0.30962697105694603	-0.3335279586419233	-1.018888146300219	-0.3694127277736256	-0.5446437883978942	-0.7276267837772614	-1.0021368885231403	-1.0559007088285295	-0.9132932796213766	-1.189800407032975	-0.5733936942121347	-0.7331839001121575	-0.7643020659371504	-0.9949622458161912	-1.0325476327542087	-1.109974513445104	-0.5742152741574154	-0.5189530393833954	-0.5329311521971378	-0.45301392397975465	-0.698886032111638	-0.7772731019917998	-0.7914998015478611	-1.2048998407651608	-1.0980732704534122	-0.594735639438207	-0.6703875554265818	-0.4637704263576538	-0.48513803836918235	-0.48592869626237056	-0.8029859034156016	-0.6388701199150888	-0.42767989071587426	-0.5377796717530249	-0.3401788546321882	-0.33039896278728664	-0.21717433722842097	-0.2305865706759147	0.284301674985402	-0.2797226219313899	1.4293274457106067	-0.38452779200306225	-0.18359476232020783	-0.3956655733957336	-0.25955723143174264	-0.39794906714652606	-0.02947274195827345	0.3909694495870326	0.41170022066092793	1.2247249903213022	1.3830830600496042	-0.3458423794971641	5.422327968662626	7.654073363122564	1.2165304604748208	1.1754604626420524	3.7647079506745507	3.4037971083726823	0.7327281175675123	0.7795129318624028	-0.08825596837588993	0.06409187825435436	0.001819447426982704	-0.01749301038718871	0.2303666489827099	0.4446954833923778	0.43109897244391415	1.1083638468265429	1.137381552856518	0.1246665152480695	1.6734758477771656	0.5702878123664865	1.267399222161899	1.318314870332499	2.7401241766656796	4.953357709325533	-0.20846361395568508	3.2700134850216136	1.938689398047259	0.914059977985321	1.5683645644033375	2.9841947560824984	13.105707469679878	0.8759101099764727
TARGET-20-PALGKX	-0.324343021424136	-0.6854879007462761	-0.6390278810806151	-0.8077815712032634	-0.7351442842711082	-0.9437985198744718	-0.6780377767788812	-0.48980246375880326	-0.9108191278436853	0.039651755311019145	-0.8648213727798795	-0.6328577568154097	-0.5905430790573469	-0.31243165318843663	-0.24556916833818768	-0.39450460676783977	2.541083445672821	-0.4458160984274313	-0.772298631782358	-0.3541388934508373	-0.5360991442519495	-0.7256733980280439	-0.9849598568745608	-1.0613963403094897	-0.9132932796213766	-1.253895726848447	-0.619175791384641	-0.730805610612108	-0.7642346761148147	-0.9947024022779107	-1.0328150622212906	-1.1032363845611772	-0.897133996222483	-0.5164501474943582	-0.5445326369777468	-0.45249270604038117	-0.7005558243997192	-0.7791516012334491	-0.7759267201006762	-1.0935975989992672	-0.8791047127734565	-0.05012016983736455	0.20603338023206844	-0.4582773020638873	-0.3933904548464969	-0.4856144031996043	-0.770835480319212	-0.6370649287487075	-0.42756369201781874	-0.5380450759899732	-0.34042239962448667	-0.3285527076427603	0.3892688647841772	-0.19476854726288428	1.1542795169575528	-0.27201665370191186	2.1006434038246216	-0.3264868657003912	-0.07723128507113851	-0.44128080996259766	-0.2677186759541505	-0.3911397035993197	0.11193676161879038	1.316851942208968	5.7868620932840225	0.6071737780559946	5.732904559457247	-0.16948178450616963	7.451634432781483	8.346778546654226	3.1487888956897074	0.7875506152908691	6.628346918611909	5.707001071051804	0.6979568946096734	0.1927664360849563	0.17965449029068445	-0.14830777901911063	-0.35647722241210256	-0.43821808050625405	-0.353298952884901	0.027017680546153586	0.6884414764045467	1.1127906347556131	1.4755327569725183	0.5103735208748815	2.5557836424711007	-0.03644836430080045	1.0287419424567608	2.036854464199046	0.6978674725810243	1.6970984557990592	0.535880746728319	0.3195898771742706	0.08023355418141602	0.6766377161551492	3.168029212581463	1.4593344322250865	5.921875190367516	-0.3337123131872624
TARGET-20-PASXNR	-0.3235450395993181	-0.6737965501268846	-0.5357284643085656	-0.8056569816529497	-0.7256301910525428	-0.9540198077495837	-0.7940470308735614	-0.6396755013735955	-0.9107804496550059	-0.8087633423196878	-0.8726773684879748	-0.6449036955578246	-0.4752164514671935	-0.31064792068677033	-0.24583046167326858	-0.5897089669691046	-0.19630464712121967	-0.23974875077381894	-0.9731880828341747	-0.3712958032380789	-0.540992486871431	-0.7286335287403197	-0.47556485352721856	-1.0552384762454912	-0.9121128890009258	-1.202300967427945	-0.5742822625878862	-0.7329157250350006	-0.7608230663590627	-0.9838857781255655	-1.0290559528573897	-1.1129068473112573	-0.846384072328539	-0.5198846368607045	-0.5180462283276773	-0.4504018432720895	-0.7010765123175081	-0.7792083930709873	-0.5119886684436329	-0.8686753891425613	-1.2019099306324	-0.5875818538069462	-0.6677147276311287	-0.4682607619299702	-0.3309826715037266	-0.48404293788577274	-0.807203656940623	-0.6415431914499229	-0.4276057929953751	-0.5382010806985676	-0.3429515206983552	-0.33119260187656263	0.2827285817109816	-0.19772216717649635	0.6972258127836473	-0.12536351610802215	-0.631947628603874	-0.35399960496686605	-0.14544362406042838	-0.4081600152909359	-0.18207247713600241	0.20686006992207534	-0.04780806653872434	0.4523852279947665	5.308667128618703	0.9625269081877392	2.38253151265892	1.0202612216732172	4.204141059594088	3.338218011465306	2.8401817378186758	0.43674634405510254	1.8404063636657177	10.899876686177134	-0.46165777673561387	3.668853693344139	-0.030358396301291724	0.022313669473839046	1.6430176669998806	0.8326376276462676	1.7222509749615973	0.1960652769163625	1.7095236992543228	0.26713942368938987	1.2230060078949807	0.05311445332319471	1.283772269077125	1.4086017138593947	2.669666506880758	2.9569522345317663	-0.061002697745389634	2.2982962320209097	1.3791142935150424	1.4275633294611678	1.8086717884454646	0.7352442310964956	1.2331113775059437	1.5481978643707341	-0.25215628820065017	-0.40787971924839816
TARGET-20-PARZUU	-0.32343804762280615	-0.6839978351907005	-0.640723787607429	-0.8077815712032634	-0.7351985884561457	-0.9514458337956322	-0.6271080227942284	-0.284543997937269	-0.9123275772021795	-0.7821835171065114	-0.8825959422198172	-0.6423671151020048	-0.4381023599440292	-0.31036929022625903	-0.24579259307398146	-0.15463335912473475	0.13723305073711392	-0.47116150738525875	-0.8794190541241484	-0.3690141932837942	-0.5408129146652114	-0.7286335287403197	-0.8786864487101876	-1.060347555675719	-0.9132932796213766	-1.2919047588498385	-0.6437988541095657	-0.7341577990765694	-0.7655824725615314	-0.995369843523298	-1.0332960039241879	-1.1133435778870673	-0.9108884165998672	-0.5167979438858871	-0.5406758990003655	-0.4590348898311389	-0.7012381051195804	-0.7789025908688583	-0.6356113812962292	-1.219542619147964	-0.8017757803383602	-0.5759799845658278	-0.4314185107433491	-0.46748010995061345	-0.46911113681033867	-0.48456118708501505	-0.6012419984857569	-0.6431574489352447	-0.42772293896542557	-0.5382415536182501	-0.3448757937693726	-0.3305660447008184	1.5498504730895866	-0.046997134646149435	1.5707478913733426	0.016506213058976683	0.16357216248210207	-0.3168284122670315	-0.14961784653748905	-0.40412913868155975	-0.2298250890366108	-0.3214889974238356	-0.02173030938395206	0.9518679764005488	10.149356044865398	0.7811176547926145	4.515931723521409	0.8837596917680173	7.121928765791755	1.5339354981568307	0.8400492453931289	1.6946966348562968	0.1162472381808222	0.6555102640185171	2.0253268095470327	0.39602370767833245	0.6081251503779773	0.23689864843736191	0.13141335819068098	0.11641948223978218	-0.15573498708444586	0.4418652085975534	0.4393722509130378	1.3405560136868127	3.385637651176864	1.2043260493680137	5.326498427883819	2.136402083165321	1.196985094062214	3.304398737147507	1.1316927008076205	0.5577767356712949	0.9599522371051223	-0.24059729570779986	0.2916575383102735	1.4515973546709051	2.954009610054964	-0.34166641545052184	0.6223337718958465	-0.6320379473325719
